tourney_id,matchId,tourney_name,surface,winner_id,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
404,ms018,ATP Masters 1000 Indian Wells,Hard,r0dg,3,155,6,9,110,56,42,28,17,7,10,10,5,104,55,39,24,17,6,10
404,ms021,ATP Masters 1000 Indian Wells,Hard,f0f1,3,151,6,3,103,65,44,20,16,3,7,6,3,90,54,38,19,14,3,6
404,ms017,ATP Masters 1000 Indian Wells,Hard,wb08,3,113,16,2,71,37,28,22,11,4,6,4,2,87,50,32,17,11,9,12
404,ms020,ATP Masters 1000 Indian Wells,Hard,gc88,3,152,7,2,111,67,43,28,15,14,15,5,4,86,38,27,28,15,5,8
404,ms016,ATP Masters 1000 Indian Wells,Hard,gj37,3,76,10,1,60,32,26,21,11,1,2,5,5,55,28,22,17,10,3,5
404,ms063,ATP Masters 1000 Indian Wells,Hard,a0e2,3,67,7,3,48,21,20,17,9,1,1,2,0,49,31,23,9,9,2,5
404,ms055,ATP Masters 1000 Indian Wells,Hard,fb98,3,88,5,1,64,39,35,10,11,5,6,2,5,58,27,20,15,10,2,5
404,ms056,ATP Masters 1000 Indian Wells,Hard,v812,3,121,4,4,82,58,35,17,12,2,4,0,3,73,49,31,7,12,3,8
404,ms048,ATP Masters 1000 Indian Wells,Hard,a0fc,3,107,0,0,70,30,17,22,11,7,11,2,5,61,33,20,10,11,4,10
404,ms059,ATP Masters 1000 Indian Wells,Hard,dh58,3,74,2,4,43,25,23,10,8,3,3,2,2,56,19,10,19,8,7,11
404,ms051,ATP Masters 1000 Indian Wells,Hard,s0s1,3,77,5,1,56,35,28,10,9,0,0,0,0,46,30,18,9,8,3,6
404,ms052,ATP Masters 1000 Indian Wells,Hard,d0co,3,75,6,6,60,33,25,12,8,6,7,0,1,46,24,14,8,8,3,8
404,ms060,ATP Masters 1000 Indian Wells,Hard,d875,3,93,6,5,76,46,36,14,10,7,8,2,2,60,41,26,9,9,5,8
404,ms053,ATP Masters 1000 Indian Wells,Hard,b0cd,3,88,1,3,56,33,26,13,9,2,2,2,3,52,30,20,12,9,3,6
404,ms058,ATP Masters 1000 Indian Wells,Hard,hb71,3,89,13,1,76,46,36,15,11,4,4,1,4,56,23,22,16,10,1,3
404,ms050,ATP Masters 1000 Indian Wells,Hard,ke29,3,119,2,2,76,46,33,15,12,5,7,7,5,80,42,29,16,12,7,12
404,ms061,ATP Masters 1000 Indian Wells,Hard,mc65,3,120,4,9,80,42,34,22,12,4,6,4,2,89,55,38,18,12,5,7
404,ms057,ATP Masters 1000 Indian Wells,Hard,c0au,3,138,4,3,80,49,31,20,14,1,4,2,2,121,82,47,19,15,7,12
404,ms062,ATP Masters 1000 Indian Wells,Hard,su55,3,76,2,3,69,42,29,11,9,8,10,1,2,47,30,17,4,8,1,6
404,ms054,ATP Masters 1000 Indian Wells,Hard,te30,3,92,6,2,74,41,30,21,11,2,2,3,2,66,41,28,12,10,2,4
404,ms049,ATP Masters 1000 Indian Wells,Hard,n0ae,3,92,14,0,71,43,33,15,10,3,3,4,0,63,40,24,11,9,1,4
404,ms032,ATP Masters 1000 Indian Wells,Hard,gj37,3,187,10,9,135,90,63,19,17,9,14,6,2,106,66,44,24,17,5,9
404,ms040,ATP Masters 1000 Indian Wells,Hard,gc88,3,158,4,3,115,70,52,19,15,8,11,3,8,101,61,47,14,14,4,7
404,ms047,ATP Masters 1000 Indian Wells,Hard,mm58,3,96,3,1,52,21,19,14,8,1,2,0,1,62,29,18,12,8,9,14
404,ms039,ATP Masters 1000 Indian Wells,Hard,te51,3,87,4,1,49,34,26,12,9,2,2,2,5,71,42,33,8,9,5,8
404,ms044,ATP Masters 1000 Indian Wells,Hard,pl56,3,69,4,1,41,22,16,14,8,1,2,1,3,60,34,21,7,8,2,7
404,ms036,ATP Masters 1000 Indian Wells,Hard,r0dg,3,106,2,1,50,34,24,9,9,3,5,2,2,63,43,21,10,9,6,11
404,ms043,ATP Masters 1000 Indian Wells,Hard,m0ej,3,162,5,4,107,68,46,17,16,4,8,2,7,100,57,34,20,16,6,12
404,ms035,ATP Masters 1000 Indian Wells,Hard,td51,3,129,5,5,99,55,38,22,12,2,7,2,3,89,57,31,18,12,5,10
404,ms037,ATP Masters 1000 Indian Wells,Hard,hh26,3,88,7,3,70,35,27,17,10,4,6,1,2,47,29,17,8,9,1,5
404,ms034,ATP Masters 1000 Indian Wells,Hard,wb08,3,56,4,2,42,22,19,10,8,2,4,5,3,44,30,24,4,8,0,2
404,ms042,ATP Masters 1000 Indian Wells,Hard,f0f1,3,67,0,0,37,25,22,7,8,0,1,3,2,55,32,15,9,8,3,8
404,ms045,ATP Masters 1000 Indian Wells,Hard,n771,3,143,3,2,110,66,45,23,15,10,12,4,3,93,47,34,28,16,3,6
404,ms041,ATP Masters 1000 Indian Wells,Hard,p09z,3,130,5,1,83,52,41,16,12,4,5,2,4,85,51,36,18,12,4,6
404,ms038,ATP Masters 1000 Indian Wells,Hard,bk40,3,94,7,1,63,40,28,17,10,1,1,4,3,61,40,28,9,10,1,3
404,ms033,ATP Masters 1000 Indian Wells,Hard,m0gz,3,42,10,3,28,16,13,8,5,2,2,3,3,35,19,11,9,5,4,5
404,ms046,ATP Masters 1000 Indian Wells,Hard,m0qi,3,108,2,3,88,52,35,20,10,5,6,3,1,62,37,25,12,9,4,7
404,ms097,ATP Masters 1000 Indian Wells,Hard,a0fc,3,149,7,6,106,61,41,24,16,12,15,5,1,92,53,37,19,15,6,10
404,ms121,ATP Masters 1000 Indian Wells,Hard,bt72,3,140,6,2,108,78,53,15,14,11,13,5,1,104,67,37,18,13,7,12
404,ms106,ATP Masters 1000 Indian Wells,Hard,b0cd,3,150,1,2,100,51,36,24,15,11,15,0,1,102,72,44,18,16,4,8
404,ms105,ATP Masters 1000 Indian Wells,Hard,f0fv,3,120,3,2,84,49,34,17,12,6,9,3,3,90,49,27,23,12,3,7
404,ms117,ATP Masters 1000 Indian Wells,Hard,g09o,3,82,5,1,60,28,25,13,9,4,5,2,0,57,36,22,8,9,2,6
404,ms110,ATP Masters 1000 Indian Wells,Hard,g0gd,3,117,3,6,76,46,28,16,13,3,7,0,3,89,56,32,13,13,7,13
404,ms118,ATP Masters 1000 Indian Wells,Hard,gb88,3,102,2,1,60,27,16,15,11,0,5,1,2,68,43,22,7,11,4,11
404,ms126,ATP Masters 1000 Indian Wells,Hard,hb64,3,90,9,3,59,39,33,7,10,5,7,2,1,60,39,22,11,9,4,8
404,ms098,ATP Masters 1000 Indian Wells,Hard,h0bh,3,64,1,1,48,35,22,6,8,2,4,0,5,53,35,16,7,8,3,9
404,ms109,ATP Masters 1000 Indian Wells,Hard,l987,3,56,1,0,45,34,27,5,7,3,3,2,1,46,21,13,7,7,4,9
404,ms114,ATP Masters 1000 Indian Wells,Hard,mk66,3,111,2,1,80,45,24,22,13,5,9,2,4,73,40,20,20,12,3,8
404,ms101,ATP Masters 1000 Indian Wells,Hard,m0ni,3,112,9,6,79,44,32,17,11,7,10,4,3,63,44,26,9,11,1,5
404,ms122,ATP Masters 1000 Indian Wells,Hard,mc65,3,84,7,4,62,35,29,14,10,5,6,4,1,68,36,29,12,10,4,7
404,ms102,ATP Masters 1000 Indian Wells,Hard,n0bs,3,115,4,1,64,42,31,12,11,1,2,1,7,87,49,30,20,11,4,7
404,ms113,ATP Masters 1000 Indian Wells,Hard,v812,3,83,2,3,59,35,25,13,8,5,7,6,2,59,34,23,9,7,1,4
404,ms125,ATP Masters 1000 Indian Wells,Hard,w09e,3,75,0,1,51,38,29,6,9,2,3,3,2,67,38,21,13,10,7,12
404,ms082,ATP Masters 1000 Indian Wells,Hard,bu13,3,106,5,1,75,46,34,17,11,4,5,5,1,73,46,28,15,10,5,7
404,ms089,ATP Masters 1000 Indian Wells,Hard,b0ej,3,139,6,2,93,61,41,19,15,4,7,10,8,101,56,41,21,15,6,10
404,ms094,ATP Masters 1000 Indian Wells,Hard,y09v,3,102,1,1,62,33,27,17,11,0,1,3,4,68,37,29,12,11,4,7
404,ms085,ATP Masters 1000 Indian Wells,Hard,d0f6,3,168,9,3,100,69,48,17,14,6,8,11,2,96,64,49,16,14,7,9
404,ms070,ATP Masters 1000 Indian Wells,Hard,d923,3,149,1,1,86,57,36,13,14,3,8,2,2,102,61,37,23,15,4,8
404,ms081,ATP Masters 1000 Indian Wells,Hard,gc88,3,110,11,1,72,45,33,16,12,1,2,2,2,93,46,32,24,12,5,7
404,ms065,ATP Masters 1000 Indian Wells,Hard,gj37,3,135,12,6,99,59,46,23,15,3,3,6,3,93,55,43,19,16,2,5
404,ms066,ATP Masters 1000 Indian Wells,Hard,m0ci,3,63,10,0,46,31,25,12,9,1,1,1,3,49,31,22,5,8,5,8
404,ms073,ATP Masters 1000 Indian Wells,Hard,mw02,3,160,4,2,87,52,36,19,15,1,4,2,4,106,50,33,29,14,11,15
404,ms074,ATP Masters 1000 Indian Wells,Hard,n552,3,177,2,6,128,86,55,20,16,10,14,6,6,98,65,40,17,16,3,8
404,ms090,ATP Masters 1000 Indian Wells,Hard,n771,3,64,6,1,43,26,23,10,8,1,1,1,2,48,23,14,8,7,6,10
404,ms077,ATP Masters 1000 Indian Wells,Hard,o483,3,116,2,3,62,40,25,12,11,5,8,2,3,85,57,33,15,11,9,13
404,ms086,ATP Masters 1000 Indian Wells,Hard,sx50,3,86,2,4,63,44,34,10,11,3,4,12,5,63,40,31,7,11,3,6
404,ms078,ATP Masters 1000 Indian Wells,Hard,sx91,3,175,14,6,118,69,53,21,17,11,15,2,2,118,82,49,21,17,11,15
404,ms093,ATP Masters 1000 Indian Wells,Hard,s0ze,3,111,5,3,79,55,35,11,12,11,15,4,7,80,33,22,17,13,2,9
404,ms069,ATP Masters 1000 Indian Wells,Hard,wb08,3,98,13,2,76,49,37,18,14,3,4,13,8,81,43,35,17,13,9,11
404,qs018,ATP Masters 1000 Indian Wells,Hard,g0gd,3,80,5,5,59,40,30,6,9,3,5,3,1,54,21,11,14,9,2,8
404,qs019,ATP Masters 1000 Indian Wells,Hard,q02l,3,102,6,2,67,40,30,18,10,6,6,10,3,73,46,34,13,10,2,4
404,qs020,ATP Masters 1000 Indian Wells,Hard,d923,3,90,2,0,72,43,29,15,9,8,9,2,2,52,27,19,11,10,2,6
404,qs021,ATP Masters 1000 Indian Wells,Hard,g09o,3,50,1,1,37,20,16,12,7,0,0,0,1,37,25,12,1,6,2,7
404,qs023,ATP Masters 1000 Indian Wells,Hard,tc01,3,77,2,1,51,27,21,13,9,5,7,5,8,67,32,20,14,9,6,11
404,qs024,ATP Masters 1000 Indian Wells,Hard,w09e,3,122,3,1,63,39,26,14,12,0,3,7,7,93,56,34,16,13,6,11
404,qs022,ATP Masters 1000 Indian Wells,Hard,s0ze,3,113,3,0,73,56,39,11,11,3,4,1,2,81,49,34,15,10,8,10
404,qs026,ATP Masters 1000 Indian Wells,Hard,cd85,3,112,3,3,74,45,26,14,10,9,13,0,2,71,40,23,11,11,4,10
404,qs017,ATP Masters 1000 Indian Wells,Hard,mq75,3,93,5,0,53,29,22,17,10,0,2,6,5,76,40,23,15,10,6,10
404,qs025,ATP Masters 1000 Indian Wells,Hard,z0a1,3,102,13,6,70,41,37,11,10,6,7,1,0,63,48,28,9,10,2,5
404,qs027,ATP Masters 1000 Indian Wells,Hard,bg23,3,115,3,3,81,47,34,21,14,3,5,12,4,93,51,38,18,14,4,7
404,qs016,ATP Masters 1000 Indian Wells,Hard,wb08,3,68,5,2,48,24,19,13,9,1,3,1,2,46,34,15,5,8,1,6
404,qs032,ATP Masters 1000 Indian Wells,Hard,wb08,3,80,7,1,68,39,28,15,8,3,3,2,2,42,22,16,5,7,4,8
404,qs034,ATP Masters 1000 Indian Wells,Hard,gd64,3,103,1,2,73,42,27,18,11,7,9,1,3,69,39,25,13,11,3,7
404,qs036,ATP Masters 1000 Indian Wells,Hard,v812,3,170,7,7,124,63,42,27,15,15,20,2,8,127,71,39,25,15,12,19
404,qs038,ATP Masters 1000 Indian Wells,Hard,d0f6,3,94,9,6,79,45,36,18,11,5,6,6,3,69,42,30,13,10,5,7
404,qs040,ATP Masters 1000 Indian Wells,Hard,d923,3,80,2,2,55,37,27,10,9,2,3,1,1,61,42,22,9,9,1,5
404,qs042,ATP Masters 1000 Indian Wells,Hard,g09o,3,70,1,3,45,21,18,16,9,1,2,2,6,55,27,17,11,9,2,6
404,qs044,ATP Masters 1000 Indian Wells,Hard,s0ze,3,85,4,2,56,41,29,9,10,2,4,0,10,62,27,17,15,9,4,8
404,qs046,ATP Masters 1000 Indian Wells,Hard,d994,3,105,4,1,81,38,29,27,12,6,8,7,7,76,42,34,16,12,2,4
404,qs048,ATP Masters 1000 Indian Wells,Hard,w09e,3,106,6,6,76,50,33,13,11,7,10,2,2,70,37,24,14,11,5,10
404,qs050,ATP Masters 1000 Indian Wells,Hard,z0a1,3,62,6,3,54,34,28,8,8,1,1,1,2,40,21,11,8,7,2,6
404,qs052,ATP Masters 1000 Indian Wells,Hard,gk06,3,156,2,2,97,61,40,19,15,4,7,7,4,97,53,38,20,15,6,10
404,qs054,ATP Masters 1000 Indian Wells,Hard,bg23,3,70,0,1,49,24,18,18,9,1,2,5,1,54,32,20,10,9,5,9
404,qs045,ATP Masters 1000 Indian Wells,Hard,k09f,3,142,1,2,100,67,48,17,16,3,6,2,4,96,58,36,23,15,1,5
404,qs049,ATP Masters 1000 Indian Wells,Hard,mp01,3,86,4,3,46,27,20,10,9,0,2,0,0,70,53,26,6,8,9,14
404,qs053,ATP Masters 1000 Indian Wells,Hard,cd85,3,135,4,2,99,57,39,20,14,4,8,6,0,89,44,33,23,14,2,5
404,qs035,ATP Masters 1000 Indian Wells,Hard,mq75,3,67,4,0,52,33,25,7,8,7,9,0,2,52,29,14,7,8,5,11
404,qs041,ATP Masters 1000 Indian Wells,Hard,a829,3,130,9,2,77,54,40,12,14,4,7,3,4,104,56,38,19,13,7,11
404,qs055,ATP Masters 1000 Indian Wells,Hard,u134,3,83,8,3,58,38,30,12,10,1,1,1,1,56,41,29,7,10,1,3
404,qs047,ATP Masters 1000 Indian Wells,Hard,tc01,3,80,6,4,67,43,34,12,10,2,2,4,0,52,30,18,15,9,2,4
404,qs039,ATP Masters 1000 Indian Wells,Hard,q02l,3,138,16,1,94,62,47,16,16,2,5,5,3,106,57,35,26,15,3,8
404,qs033,ATP Masters 1000 Indian Wells,Hard,q02o,3,100,0,6,69,48,35,8,11,2,5,1,5,73,42,22,15,11,5,10
404,qs037,ATP Masters 1000 Indian Wells,Hard,g0gd,3,73,4,1,48,32,23,10,9,0,1,3,3,53,30,21,7,9,2,6
404,qs051,ATP Masters 1000 Indian Wells,Hard,k926,3,206,1,3,141,103,65,16,17,10,13,2,2,111,66,38,26,17,3,8
404,qs043,ATP Masters 1000 Indian Wells,Hard,s0ja,3,87,1,1,75,57,38,5,10,6,9,6,3,54,33,21,6,9,3,8
403,ms001,ATP Masters 1000 Miami,Hard,m0ni,3,123,14,1,78,52,40,14,12,0,1,7,1,74,56,43,9,12,2,3
403,ms002,ATP Masters 1000 Miami,Hard,m0ni,3,145,25,4,101,73,60,15,17,1,2,14,3,114,79,63,16,17,2,2
403,ms003,ATP Masters 1000 Miami,Hard,d643,3,70,5,1,45,39,31,2,9,1,2,3,3,43,23,16,6,8,2,6
403,ms005,ATP Masters 1000 Miami,Hard,fb98,3,164,16,3,102,78,62,15,18,4,5,17,0,123,96,72,10,18,8,11
403,ms006,ATP Masters 1000 Miami,Hard,d643,3,82,11,0,59,49,41,6,11,0,1,7,0,56,37,26,13,10,0,2
403,ms004,ATP Masters 1000 Miami,Hard,m0ni,3,75,13,2,53,35,30,9,9,2,3,1,3,69,47,33,7,10,3,7
403,ms007,ATP Masters 1000 Miami,Hard,d875,3,168,7,3,108,66,53,21,17,3,5,7,1,115,73,51,23,17,10,13
403,ms008,ATP Masters 1000 Miami,Hard,f0f1,3,120,4,2,75,51,35,16,14,1,3,9,0,80,55,38,14,14,2,5
403,ms010,ATP Masters 1000 Miami,Hard,fb98,3,94,0,0,44,43,23,1,11,0,5,0,0,40,40,12,0,10,0,7
403,ms013,ATP Masters 1000 Miami,Hard,d643,3,83,1,1,46,32,24,8,8,0,1,1,3,56,39,20,6,8,7,12
403,ms014,ATP Masters 1000 Miami,Hard,c0au,3,86,6,1,53,37,28,11,9,0,0,4,3,66,52,28,9,9,7,10
403,ms011,ATP Masters 1000 Miami,Hard,bk40,3,120,7,2,85,49,36,16,11,7,9,7,3,65,41,25,15,10,4,7
403,ms015,ATP Masters 1000 Miami,Hard,d875,3,83,12,2,57,40,33,11,11,0,0,5,1,54,36,33,7,11,3,5
403,ms012,ATP Masters 1000 Miami,Hard,k0ah,3,132,6,3,83,49,39,15,14,1,3,8,4,83,56,43,12,14,4,6
403,ms016,ATP Masters 1000 Miami,Hard,z355,3,87,6,0,55,42,32,10,11,0,1,11,0,60,42,29,9,11,2,5
403,ms020,ATP Masters 1000 Miami,Hard,fb98,3,86,9,1,59,38,32,12,11,3,4,6,6,52,37,23,8,10,1,4
403,ms017,ATP Masters 1000 Miami,Hard,f0f1,3,175,21,4,100,68,49,19,16,2,5,11,5,142,79,52,30,16,10,14
403,ms018,ATP Masters 1000 Miami,Hard,m0fh,3,74,8,1,58,39,35,13,11,0,0,19,2,59,44,34,6,10,0,1
403,ms023,ATP Masters 1000 Miami,Hard,bk40,3,94,3,1,56,37,28,12,10,0,1,10,5,69,39,26,13,10,9,12
403,ms019,ATP Masters 1000 Miami,Hard,m0ni,3,72,15,1,55,41,36,6,10,0,0,5,0,50,36,29,8,10,0,2
403,ms021,ATP Masters 1000 Miami,Hard,w09e,3,139,10,0,104,70,50,18,16,4,7,15,0,99,64,45,21,16,1,4
403,ms027,ATP Masters 1000 Miami,Hard,d643,3,105,10,2,64,49,39,7,10,0,1,3,2,64,32,23,15,9,4,7
403,ms028,ATP Masters 1000 Miami,Hard,rh16,3,95,11,2,62,39,34,17,11,3,3,7,1,74,55,37,13,11,3,4
403,ms025,ATP Masters 1000 Miami,Hard,k0ah,3,95,8,2,74,45,34,14,11,4,6,5,1,58,35,25,10,10,1,4
403,ms029,ATP Masters 1000 Miami,Hard,c0au,3,91,1,2,59,44,28,10,10,0,3,3,3,61,36,22,9,10,3,8
403,ms030,ATP Masters 1000 Miami,Hard,d875,3,157,13,5,95,67,54,20,17,5,5,11,1,110,70,53,20,17,8,10
403,ms026,ATP Masters 1000 Miami,Hard,m0ej,3,146,1,1,93,60,40,20,14,6,8,11,4,90,70,46,8,13,10,14
403,ms031,ATP Masters 1000 Miami,Hard,n0ae,3,136,13,2,94,63,53,15,16,2,4,7,5,100,56,43,18,14,6,10
403,ms024,ATP Masters 1000 Miami,Hard,mc65,3,157,7,5,110,73,57,17,18,1,4,8,2,104,68,49,20,18,5,8
403,ms032,ATP Masters 1000 Miami,Hard,z355,3,74,8,1,49,44,36,2,9,2,2,4,3,59,40,23,10,9,2,5
403,ms040,ATP Masters 1000 Miami,Hard,fb98,3,108,9,0,62,39,32,16,11,0,0,10,0,87,66,46,7,10,6,7
403,ms039,ATP Masters 1000 Miami,Hard,m0ni,3,114,21,0,76,50,43,14,12,1,2,12,2,92,60,44,17,12,8,9
403,ms047,ATP Masters 1000 Miami,Hard,bu13,3,99,8,1,68,45,32,15,11,1,2,6,4,74,45,34,8,11,5,8
403,ms044,ATP Masters 1000 Miami,Hard,dh58,3,85,5,0,48,32,28,12,10,0,0,6,1,65,40,30,11,10,3,5
403,ms036,ATP Masters 1000 Miami,Hard,o522,3,123,21,4,93,63,48,20,16,1,2,1,5,93,59,45,20,15,2,3
403,ms043,ATP Masters 1000 Miami,Hard,w0bh,3,136,8,0,108,71,51,19,16,5,8,17,2,99,67,53,18,16,2,3
403,ms035,ATP Masters 1000 Miami,Hard,td51,3,119,10,1,74,43,37,15,12,5,6,3,2,95,67,45,12,12,8,10
403,ms034,ATP Masters 1000 Miami,Hard,f0f1,3,70,1,2,40,28,24,6,7,1,1,5,2,48,32,27,5,8,1,2
403,ms045,ATP Masters 1000 Miami,Hard,f0fv,3,71,5,0,40,26,25,11,9,0,0,5,2,53,33,26,6,10,2,5
403,ms037,ATP Masters 1000 Miami,Hard,m0fh,3,104,5,6,77,53,36,13,12,4,6,6,3,74,45,29,15,12,2,5
403,ms038,ATP Masters 1000 Miami,Hard,sx50,3,154,7,4,93,60,51,16,16,1,2,20,5,113,71,55,18,17,8,12
403,ms041,ATP Masters 1000 Miami,Hard,su55,3,144,6,11,108,55,41,28,17,4,7,8,1,101,68,49,15,16,1,5
403,ms033,ATP Masters 1000 Miami,Hard,tc61,3,97,7,1,66,43,38,16,12,0,1,15,2,82,59,43,12,12,2,3
403,ms046,ATP Masters 1000 Miami,Hard,bk40,3,117,10,2,71,53,43,11,14,0,1,5,1,96,53,38,20,14,7,10
403,ms042,ATP Masters 1000 Miami,Hard,w09e,3,92,15,0,66,40,32,16,10,3,3,7,0,66,41,27,14,10,6,8
403,ms063,ATP Masters 1000 Miami,Hard,gb88,3,138,3,2,89,58,40,17,15,3,5,8,2,100,67,43,18,16,3,7
403,ms055,ATP Masters 1000 Miami,Hard,d643,3,79,9,1,49,39,33,8,9,2,2,2,1,63,43,29,7,9,7,10
403,ms056,ATP Masters 1000 Miami,Hard,rh16,3,125,9,0,99,71,54,12,15,7,9,4,0,81,49,36,20,14,3,5
403,ms048,ATP Masters 1000 Miami,Hard,mu94,3,78,0,0,53,31,24,15,9,2,2,1,4,53,31,19,10,8,8,11
403,ms051,ATP Masters 1000 Miami,Hard,te51,3,134,9,3,86,59,44,17,16,4,6,7,0,82,50,35,19,15,5,8
403,ms059,ATP Masters 1000 Miami,Hard,pl56,3,130,17,2,100,58,46,27,17,3,4,19,10,112,66,52,22,17,10,12
403,ms060,ATP Masters 1000 Miami,Hard,d875,3,68,4,1,54,32,26,14,9,2,2,3,2,49,33,20,6,8,4,7
403,ms052,ATP Masters 1000 Miami,Hard,m0ej,3,147,4,3,120,79,53,25,16,3,5,17,7,105,61,50,20,17,4,6
403,ms053,ATP Masters 1000 Miami,Hard,ag37,3,87,6,2,50,37,32,9,10,1,1,4,3,71,50,35,8,10,7,9
403,ms061,ATP Masters 1000 Miami,Hard,ke29,3,76,8,1,53,40,34,8,9,2,2,8,2,64,40,25,10,9,3,6
403,ms058,ATP Masters 1000 Miami,Hard,c0au,3,60,4,1,42,29,22,9,7,1,1,0,2,50,35,19,4,8,2,7
403,ms050,ATP Masters 1000 Miami,Hard,k0ah,3,71,5,2,57,36,27,10,9,3,4,3,0,57,44,27,5,9,2,6
403,ms049,ATP Masters 1000 Miami,Hard,mc65,3,126,14,3,89,59,47,16,14,4,5,8,3,97,53,36,26,14,4,6
403,ms057,ATP Masters 1000 Miami,Hard,te30,3,171,5,1,115,79,54,14,17,5,9,9,1,107,77,42,18,16,9,14
403,ms062,ATP Masters 1000 Miami,Hard,n0ae,3,142,14,3,101,69,52,14,15,5,7,5,1,86,48,35,18,14,2,5
403,ms054,ATP Masters 1000 Miami,Hard,u182,3,152,3,1,112,75,53,21,17,4,5,10,0,96,73,51,13,16,0,3
403,ms074,ATP Masters 1000 Miami,Hard,a0fc,3,150,16,3,91,50,41,24,16,0,2,5,0,114,84,56,15,15,10,12
403,ms094,ATP Masters 1000 Miami,Hard,bu13,3,143,9,2,98,57,41,20,12,8,10,5,5,82,53,33,15,12,4,7
403,ms089,ATP Masters 1000 Miami,Hard,y09v,3,79,8,0,53,31,25,13,9,0,0,4,3,62,39,26,9,9,7,10
403,ms085,ATP Masters 1000 Miami,Hard,d0fj,3,63,6,1,43,31,30,6,9,0,0,1,3,41,22,14,11,8,2,5
403,ms070,ATP Masters 1000 Miami,Hard,dh50,3,90,4,0,71,49,37,14,10,7,7,12,3,66,35,29,13,11,2,4
403,ms069,ATP Masters 1000 Miami,Hard,d0f6,3,74,6,1,49,35,27,5,8,3,4,0,1,42,20,9,9,7,3,8
403,ms065,ATP Masters 1000 Miami,Hard,f0by,3,139,13,4,100,65,47,16,15,4,7,6,1,98,64,49,17,15,1,3
403,ms090,ATP Masters 1000 Miami,Hard,f0fv,3,143,10,3,99,63,45,23,16,3,4,10,3,108,67,47,22,15,9,12
403,ms093,ATP Masters 1000 Miami,Hard,g09o,3,61,2,2,45,22,14,15,7,1,2,1,3,47,27,18,8,7,2,5
403,ms078,ATP Masters 1000 Miami,Hard,m0ni,3,113,23,3,86,57,48,9,13,7,8,1,1,71,53,38,7,13,2,5
403,ms073,ATP Masters 1000 Miami,Hard,o522,3,85,15,5,66,42,39,13,11,1,1,6,0,65,45,37,9,10,3,4
403,ms077,ATP Masters 1000 Miami,Hard,sx50,3,133,12,2,102,73,52,12,14,7,9,6,0,78,53,36,15,13,2,5
403,ms081,ATP Masters 1000 Miami,Hard,su87,3,131,2,5,71,38,33,18,12,3,4,1,3,78,38,27,21,12,4,7
403,ms066,ATP Masters 1000 Miami,Hard,tc61,3,136,12,2,95,58,42,22,16,5,7,10,4,106,65,48,20,15,9,11
403,ms082,ATP Masters 1000 Miami,Hard,t0a1,3,112,11,1,79,50,37,17,13,4,6,5,3,76,40,28,16,12,5,9
403,ms086,ATP Masters 1000 Miami,Hard,w0bh,3,71,5,1,52,35,32,10,10,4,4,6,0,48,36,27,5,9,1,3
403,ms118,ATP Masters 1000 Miami,Hard,bk92,3,69,9,3,54,34,30,10,10,2,3,0,1,51,40,25,6,9,3,6
403,ms125,ATP Masters 1000 Miami,Hard,cf59,3,154,7,3,93,56,42,18,15,2,5,12,3,113,74,46,23,15,7,10
403,ms121,ATP Masters 1000 Miami,Hard,c0nb,3,107,3,1,84,64,46,10,12,3,5,15,2,79,53,36,16,12,2,4
403,ms126,ATP Masters 1000 Miami,Hard,gb88,3,103,12,2,76,43,34,15,13,3,6,4,2,77,45,34,11,13,2,6
403,ms105,ATP Masters 1000 Miami,Hard,hb64,3,75,13,3,62,35,29,15,10,1,1,8,1,54,39,28,6,9,4,6
403,ms110,ATP Masters 1000 Miami,Hard,h0bh,3,147,4,2,95,67,44,13,16,6,11,14,3,107,70,44,18,17,4,10
403,ms113,ATP Masters 1000 Miami,Hard,ki95,3,91,7,3,81,48,39,14,10,9,9,10,2,57,34,27,11,10,1,3
403,ms122,ATP Masters 1000 Miami,Hard,ke17,3,103,13,3,75,58,45,7,14,1,3,7,2,84,60,39,13,14,4,7
403,ms098,ATP Masters 1000 Miami,Hard,mc65,3,105,15,3,83,54,42,15,14,5,7,5,0,93,71,45,12,14,4,7
403,ms114,ATP Masters 1000 Miami,Hard,mw02,3,123,0,1,87,52,37,20,11,7,8,4,3,72,52,36,10,11,0,2
403,ms117,ATP Masters 1000 Miami,Hard,mp20,3,81,2,1,55,43,36,7,10,1,1,5,0,77,59,39,9,10,5,7
403,ms097,ATP Masters 1000 Miami,Hard,mu94,3,106,3,2,71,43,34,14,11,0,0,13,3,75,51,36,11,10,4,5
403,ms106,ATP Masters 1000 Miami,Hard,s0n0,3,61,11,1,42,28,24,6,7,0,0,5,2,42,25,13,5,7,1,6
403,ms101,ATP Masters 1000 Miami,Hard,s0ja,3,138,3,0,94,65,50,13,14,5,7,10,4,99,66,50,10,15,5,8
403,ms102,ATP Masters 1000 Miami,Hard,t0ap,3,92,2,0,56,28,23,22,10,1,1,6,4,67,35,28,13,10,2,4
403,ms109,ATP Masters 1000 Miami,Hard,u182,3,144,8,6,100,65,43,14,15,6,12,8,2,98,72,41,17,15,7,12
